NDC5_4,PRODUCTTYPENAME,PROPRIETARYNAME,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,isgeneric,isoral
502680652,HUMAN PRESCRIPTION DRUG,pilocarpine hydrochloride,pilocarpine hydrochloride,TABLET,ORAL,1,1
502680661,HUMAN PRESCRIPTION DRUG,phytonadione,phytonadione,TABLET,ORAL,1,1
502680665,HUMAN PRESCRIPTION DRUG,pravastatin sodium,pravastatin sodium,TABLET,ORAL,1,1
502680666,HUMAN PRESCRIPTION DRUG,pravastatin sodium,pravastatin sodium,TABLET,ORAL,1,1
502680667,HUMAN PRESCRIPTION DRUG,pravastatin sodium,pravastatin sodium,TABLET,ORAL,1,1
502680668,HUMAN PRESCRIPTION DRUG,pravastatin sodium,pravastatin sodium,TABLET,ORAL,1,1
502680671,HUMAN PRESCRIPTION DRUG,potassium chloride,potassium chloride,CAPSULE,ORAL,1,1
502680676,HUMAN PRESCRIPTION DRUG,omega-3-acid ethyl esters,omega-3-acid ethyl esters,CAPSULE,ORAL,1,1
502680684,HUMAN PRESCRIPTION DRUG,prochlorperazine maleate,prochlorperazine maleate,TABLET,ORAL,1,1
502680685,HUMAN PRESCRIPTION DRUG,prochlorperazine maleate,prochlorperazine maleate,TABLET,ORAL,1,1
502680686,HUMAN PRESCRIPTION DRUG,primidone,primidone,TABLET,ORAL,1,1
502680687,HUMAN PRESCRIPTION DRUG,primidone,primidone,TABLET,ORAL,1,1
502680694,HUMAN PRESCRIPTION DRUG,raloxifene hydrochloride,raloxifene hydrochloride,TABLET,ORAL,1,1
502680695,HUMAN PRESCRIPTION DRUG,risperidone,risperidone,TABLET,ORAL,1,1
502680696,HUMAN PRESCRIPTION DRUG,risperidone,risperidone,TABLET,ORAL,1,1
502680697,HUMAN PRESCRIPTION DRUG,risperidone,risperidone,TABLET,ORAL,1,1
502680698,HUMAN PRESCRIPTION DRUG,risperidone,risperidone,TABLET,ORAL,1,1
502680699,HUMAN PRESCRIPTION DRUG,risperidone,risperidone,TABLET,ORAL,1,1
502680700,HUMAN PRESCRIPTION DRUG,propranolol hydrochloride,propranolol hydrochloride,TABLET,ORAL,1,1
502680701,HUMAN PRESCRIPTION DRUG,propranolol hydrochloride,propranolol hydrochloride,TABLET,ORAL,1,1
502680702,HUMAN PRESCRIPTION DRUG,propranolol hydrochloride,propranolol hydrochloride,TABLET,ORAL,1,1
502680708,HUMAN PRESCRIPTION DRUG,ramelteon,ramelteon,TABLET,ORAL,1,1
502680709,HUMAN PRESCRIPTION DRUG,rosuvastatin,rosuvastatin,TABLET,ORAL,1,1
502680710,HUMAN PRESCRIPTION DRUG,rosuvastatin,rosuvastatin,TABLET,ORAL,1,1
502680711,HUMAN PRESCRIPTION DRUG,rosuvastatin,rosuvastatin,TABLET,ORAL,1,1
502680717,HUMAN PRESCRIPTION DRUG,sildenafil,sildenafil,TABLET,ORAL,1,1
502680718,HUMAN PRESCRIPTION DRUG,sirolimus,sirolimus,TABLET,ORAL,1,1
502680720,HUMAN PRESCRIPTION DRUG,sevelamer carbonate,sevelamer carbonate,TABLET,ORAL,1,1
502680724,HUMAN PRESCRIPTION DRUG,sotalol hydrochloride,sotalol hydrochloride,TABLET,ORAL,1,1
502680725,HUMAN PRESCRIPTION DRUG,sotalol hydrochloride,sotalol hydrochloride,TABLET,ORAL,1,1
502680728,HUMAN PRESCRIPTION DRUG,sulfamethoxazole and trimethoprim,sulfamethoxazole and trimethoprim,TABLET,ORAL,1,1
502680730,HUMAN PRESCRIPTION DRUG,sulfasalazine,sulfasalazine,TABLET,ORAL,1,1
502680732,HUMAN PRESCRIPTION DRUG,sucralfate,sucralfate oral,SUSPENSION,ORAL,0,1
502680738,HUMAN PRESCRIPTION DRUG,tadalafil,tadalafil,TABLET,ORAL,1,1
502680739,HUMAN PRESCRIPTION DRUG,tadalafil,tadalafil,TABLET,ORAL,1,1
502680740,HUMAN PRESCRIPTION DRUG,tamsulosin hydrochloride,tamsulosin hydrochloride,CAPSULE,ORAL,1,1
502680754,HUMAN PRESCRIPTION DRUG,torsemide,torsemide,TABLET,ORAL,1,1
502680755,HUMAN PRESCRIPTION DRUG,torsemide,torsemide,TABLET,ORAL,1,1
502680756,HUMAN PRESCRIPTION DRUG,torsemide,torsemide,TABLET,ORAL,1,1
502680757,HUMAN PRESCRIPTION DRUG,torsemide,torsemide,TABLET,ORAL,1,1
502680758,HUMAN PRESCRIPTION DRUG,tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,TABLET,ORAL,1,1
502680759,HUMAN PRESCRIPTION DRUG,tizanidine,tizanidine,TABLET,ORAL,1,1
502680760,HUMAN PRESCRIPTION DRUG,tizanidine,tizanidine,TABLET,ORAL,1,1
502680761,HUMAN PRESCRIPTION DRUG,temozolomide,temozolomide,CAPSULE,ORAL,1,1
502680762,HUMAN PRESCRIPTION DRUG,temozolomide,temozolomide,CAPSULE,ORAL,1,1
502680764,HUMAN PRESCRIPTION DRUG,terazosin,terazosin hydrochloride,CAPSULE,ORAL,0,1
502680765,HUMAN PRESCRIPTION DRUG,terazosin,terazosin hydrochloride,CAPSULE,ORAL,0,1
502680766,HUMAN PRESCRIPTION DRUG,terazosin,terazosin hydrochloride,CAPSULE,ORAL,0,1
502680767,HUMAN PRESCRIPTION DRUG,terazosin,terazosin hydrochloride,CAPSULE,ORAL,0,1
502680774,HUMAN PRESCRIPTION DRUG,tramadol hydrochloride and acetaminophen,tramadol hydrochloride and acetaminophen,TABLET,ORAL,1,1
502680776,HUMAN PRESCRIPTION DRUG,trazodone hydrochloride,trazodone hydrochloride,TABLET,ORAL,1,1
502680783,HUMAN PRESCRIPTION DRUG,valsartan,valsartan,TABLET,ORAL,1,1
502680784,HUMAN PRESCRIPTION DRUG,valsartan,valsartan,TABLET,ORAL,1,1
502680785,HUMAN PRESCRIPTION DRUG,valsartan,valsartan,TABLET,ORAL,1,1
502680786,HUMAN PRESCRIPTION DRUG,valsartan,valsartan,TABLET,ORAL,1,1
502680787,HUMAN PRESCRIPTION DRUG,valganciclovir,valganciclovir,TABLET,ORAL,1,1
502680788,HUMAN PRESCRIPTION DRUG,valacyclovir hydrochloride,valacyclovir hydrochloride,TABLET,ORAL,1,1
502680789,HUMAN PRESCRIPTION DRUG,valacyclovir hydrochloride,valacyclovir hydrochloride,TABLET,ORAL,1,1
502680797,HUMAN PRESCRIPTION DRUG,ursodiol,ursodiol,CAPSULE,ORAL,1,1
502680798,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine,TABLET,ORAL,0,1
502680799,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine,TABLET,ORAL,0,1
502680800,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine,TABLET,ORAL,0,1
502680801,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine,TABLET,ORAL,0,1
502680811,HUMAN PRESCRIPTION DRUG,ziprasidone hydrochloride,ziprasidone hcl,CAPSULE,ORAL,0,1
502680812,HUMAN PRESCRIPTION DRUG,ziprasidone hydrochloride,ziprasidone hcl,CAPSULE,ORAL,0,1
502680813,HUMAN PRESCRIPTION DRUG,ziprasidone hydrochloride,ziprasidone hcl,CAPSULE,ORAL,0,1
502680814,HUMAN PRESCRIPTION DRUG,ziprasidone hydrochloride,ziprasidone hcl,CAPSULE,ORAL,0,1
502680816,HUMAN PRESCRIPTION DRUG,zonisamide,zonisamide,CAPSULE,ORAL,1,1
502680817,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine hydrochloride,CAPSULE,ORAL,1,1
502680818,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine hydrochloride,CAPSULE,ORAL,1,1
502680819,HUMAN PRESCRIPTION DRUG,venlafaxine hydrochloride,venlafaxine hydrochloride,CAPSULE,ORAL,1,1
503830172,HUMAN PRESCRIPTION DRUG,levocarnitine,levocarnitine,TABLET,ORAL,1,1
503830287,HUMAN PRESCRIPTION DRUG,buprenorphine and naloxone,buprenorphine hydrochloride and naloxone hydrochloride,TABLET,SUBLINGUAL,0,0
503830294,HUMAN PRESCRIPTION DRUG,buprenorphine and naloxone,buprenorphine hydrochloride and naloxone hydrochloride,TABLET,SUBLINGUAL,0,0
503830312,HUMAN PRESCRIPTION DRUG,oxcarbazepine,oxcarbazepine,SUSPENSION,ORAL,1,1
503830565,HUMAN PRESCRIPTION DRUG,neomycin sulfate,neomycin sulfate,TABLET,ORAL,1,1
503830584,HUMAN PRESCRIPTION DRUG,ibuprofen,ibuprofen,SUSPENSION,ORAL,1,1
503830587,HUMAN PRESCRIPTION DRUG,nystatin,nystatin,SUSPENSION,ORAL,1,1
503830740,HUMAN PRESCRIPTION DRUG,albuterol sulfate,albuterol sulfate,SYRUP,ORAL,1,1
503830802,HUMAN PRESCRIPTION DRUG,promethazine hydrochloride and phenylephrine hydrochloride,promethazine hydrochloride and phenylephrine hydrochloride,SYRUP,ORAL,1,1
503830810,HUMAN PRESCRIPTION DRUG,acyclovir,acyclovir,SUSPENSION,ORAL,1,1
503830823,HUMAN PRESCRIPTION DRUG,sulfamethoxazole and trimethoprim,sulfamethoxazole and trimethoprim,SUSPENSION,ORAL,1,1
503830824,HUMAN PRESCRIPTION DRUG,sulfamethoxazole and trimethoprim,sulfamethoxazole and trimethoprim,SUSPENSION,ORAL,1,1
503830859,HUMAN PRESCRIPTION DRUG,megestrol acetate,megestrol acetate,SUSPENSION,ORAL,1,1
503830913,HUMAN PRESCRIPTION DRUG,famotidine,famotidine,POWDER,ORAL,1,1
503830924,HUMAN PRESCRIPTION DRUG,buprenorphine hydrochloride,buprenorphine hydrochloride,TABLET,SUBLINGUAL,1,0
503830930,HUMAN PRESCRIPTION DRUG,buprenorphine hydrochloride,buprenorphine hydrochloride,TABLET,SUBLINGUAL,1,0
503830959,HUMAN PRESCRIPTION DRUG,protriptyline hydrochloride,protriptyline hydrochloride,TABLET,ORAL,1,1
503830960,HUMAN PRESCRIPTION DRUG,protriptyline hydrochloride,protriptyline hydrochloride,TABLET,ORAL,1,1
504190171,HUMAN PRESCRIPTION DRUG,stivarga,regorafenib,TABLET,ORAL,0,1
504190250,HUMAN PRESCRIPTION DRUG,adempas,riociguat,TABLET,ORAL,0,1
504190251,HUMAN PRESCRIPTION DRUG,adempas,riociguat,TABLET,ORAL,0,1
504190252,HUMAN PRESCRIPTION DRUG,adempas,riociguat,TABLET,ORAL,0,1
504190253,HUMAN PRESCRIPTION DRUG,adempas,riociguat,TABLET,ORAL,0,1
504190254,HUMAN PRESCRIPTION DRUG,adempas,riociguat,TABLET,ORAL,0,1
504190390,HUMAN PRESCRIPTION DRUG,vitrakvi,larotrectinib,CAPSULE,ORAL,0,1
504190391,HUMAN PRESCRIPTION DRUG,vitrakvi,larotrectinib,CAPSULE,ORAL,0,1
504190395,HUMAN PRESCRIPTION DRUG,nubeqa,darolutamide,TABLET,ORAL,0,1
504190451,HUMAN PRESCRIPTION DRUG,climara,estradiol,PATCH,TRANSDERMAL,0,0
504190452,HUMAN PRESCRIPTION DRUG,climara,estradiol,PATCH,TRANSDERMAL,0,0
504190453,HUMAN PRESCRIPTION DRUG,climara,estradiol,PATCH,TRANSDERMAL,0,0
504190454,HUMAN PRESCRIPTION DRUG,climara,estradiol,PATCH,TRANSDERMAL,0,0
504190455,HUMAN PRESCRIPTION DRUG,menostar,estradiol,PATCH,TRANSDERMAL,0,0
504190456,HUMAN PRESCRIPTION DRUG,climara,estradiol,PATCH,TRANSDERMAL,0,0
504190459,HUMAN PRESCRIPTION DRUG,climara,estradiol,PATCH,TRANSDERMAL,0,0
504190482,HUMAN PRESCRIPTION DRUG,angeliq,drospirenone and estradiol,TABLET,ORAL,0,1
504190483,HUMAN PRESCRIPTION DRUG,angeliq,drospirenone and estradiol,TABLET,ORAL,0,1
504190488,HUMAN PRESCRIPTION DRUG,nexavar,sorafenib,TABLET,ORAL,0,1
504190491,HUMAN PRESCRIPTION DRUG,climara pro,estradiol and levonorgestrel,PATCH,TRANSDERMAL,0,0
504190540,HUMAN PRESCRIPTION DRUG,kerendia,finerenone,TABLET,ORAL,0,1
504190541,HUMAN PRESCRIPTION DRUG,kerendia,finerenone,TABLET,ORAL,0,1
504190747,HUMAN PRESCRIPTION DRUG,biltricide,praziquantel,TABLET,ORAL,0,1
504190750,HUMAN PRESCRIPTION DRUG,lampit,nifurtimox,TABLET,ORAL,0,1
504190751,HUMAN PRESCRIPTION DRUG,lampit,nifurtimox,TABLET,ORAL,0,1
504190754,HUMAN PRESCRIPTION DRUG,cipro,ciprofloxacin hydrochloride,TABLET,ORAL,0,1
504190758,HUMAN PRESCRIPTION DRUG,cipro,ciprofloxacin hydrochloride,TABLET,ORAL,0,1
504360001,HUMAN PRESCRIPTION DRUG,methylprednisolone,methylprednisolone,TABLET,ORAL,1,1
504360006,HUMAN PRESCRIPTION DRUG,cyclobenzaprine hydrochloride,cyclobenzaprine hydrochloride,TABLET,ORAL,1,1
504360033,HUMAN PRESCRIPTION DRUG,sildenafil,sildenafil citrate,TABLET,ORAL,0,1
504360060,HUMAN PRESCRIPTION DRUG,baclofen,baclofen,TABLET,ORAL,1,1
504360101,HUMAN PRESCRIPTION DRUG,phentermine hydrochloride,phentermine hydrochloride,TABLET,ORAL,1,1
504360123,HUMAN PRESCRIPTION DRUG,methocarbamol,methocarbamol,TABLET,ORAL,1,1
504360144,HUMAN PRESCRIPTION DRUG,celecoxib,celecoxib,CAPSULE,ORAL,1,1
504360187,HUMAN PRESCRIPTION DRUG,ondansetron hydrochloride,ondansetron hydrochloride,TABLET,ORAL,1,1
504360198,HUMAN PRESCRIPTION DRUG,duloxetine,duloxetine,CAPSULE,ORAL,1,1
504360199,HUMAN PRESCRIPTION DRUG,duloxetine,duloxetine,CAPSULE,ORAL,1,1
504360201,HUMAN PRESCRIPTION DRUG,provigil,modafinil,TABLET,ORAL,0,1
504360202,HUMAN PRESCRIPTION DRUG,phentermine hydrochloride,phentermine hydrochloride,CAPSULE,ORAL,1,1
504360215,HUMAN PRESCRIPTION DRUG,sertraline hydrochloride,sertraline hydrochloride,TABLET,ORAL,1,1
504360216,HUMAN PRESCRIPTION DRUG,sertraline hydrochloride,sertraline hydrochloride,TABLET,ORAL,1,1
504360217,HUMAN PRESCRIPTION DRUG,sertraline hydrochloride,sertraline hydrochloride,TABLET,ORAL,1,1
504360223,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
504360224,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
504360250,HUMAN PRESCRIPTION DRUG,phentermine hydrochloride,phentermine hydrochloride,TABLET,ORAL,1,1
504360319,HUMAN PRESCRIPTION DRUG,ibuprofen,ibuprofen,TABLET,ORAL,1,1
504360321,HUMAN PRESCRIPTION DRUG,ibuprofen,ibuprofen,TABLET,ORAL,1,1
504360325,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
504360326,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
504360352,HUMAN PRESCRIPTION DRUG,lisinopril,lisinopril,TABLET,ORAL,1,1
504360353,HUMAN PRESCRIPTION DRUG,lisinopril,lisinopril,TABLET,ORAL,1,1
504360354,HUMAN PRESCRIPTION DRUG,lisinopril,lisinopril,TABLET,ORAL,1,1
504360370,HUMAN PRESCRIPTION DRUG,tadalafil,tadalafil,TABLET,ORAL,1,1
504360383,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
504360384,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
504360390,HUMAN PRESCRIPTION DRUG,ondansetron,ondansetron,TABLET,ORAL,1,1
504360400,HUMAN PRESCRIPTION DRUG,cyclobenzaprine hydrochloride,cyclobenzaprine hydrochloride,TABLET,ORAL,1,1
504360428,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,TABLET,ORAL,1,1
504360618,HUMAN PRESCRIPTION DRUG,naproxen,naproxen,TABLET,ORAL,1,1
504360698,HUMAN PRESCRIPTION DRUG,tramadol hydrochloride,tramadol hydrochloride,TABLET,ORAL,1,1
504360712,HUMAN PRESCRIPTION DRUG,pantoprazole sodium,pantoprazole,TABLET,ORAL,0,1
504360747,HUMAN PRESCRIPTION DRUG,duloxetine,duloxetine hydrochloride,CAPSULE,ORAL,0,1
504360748,HUMAN PRESCRIPTION DRUG,duloxetine,duloxetine hydrochloride,CAPSULE,ORAL,0,1
504360776,HUMAN PRESCRIPTION DRUG,sildenafil,sildenafil,TABLET,ORAL,1,1
504361101,HUMAN PRESCRIPTION DRUG,cyclobenzaprine hydrochloride,cyclobenzaprine hydrochloride,TABLET,ORAL,1,1
504361124,HUMAN PRESCRIPTION DRUG,meloxicam,meloxicam,TABLET,ORAL,1,1
504361125,HUMAN PRESCRIPTION DRUG,meloxicam,meloxicam,TABLET,ORAL,1,1
504361180,HUMAN PRESCRIPTION DRUG,tizanidine,tizanidine,TABLET,ORAL,1,1
504361210,HUMAN PRESCRIPTION DRUG,sildenafil,sildenafil,TABLET,ORAL,1,1
504361880,HUMAN PRESCRIPTION DRUG,ondansetron hydrochloride,ondansetron hydrochloride,TABLET,ORAL,1,1
504363200,HUMAN PRESCRIPTION DRUG,ibuprofen,ibuprofen,TABLET,ORAL,1,1
504363383,HUMAN PRESCRIPTION DRUG,eszopiclone,eszopiclone,TABLET,ORAL,1,1
504363384,HUMAN PRESCRIPTION DRUG,eszopiclone,eszopiclone,TABLET,OROPHARYNGEAL,1,0
504363525,HUMAN PRESCRIPTION DRUG,lidocaine,lidocaine,PATCH,TOPICAL,1,0
504364290,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,TABLET,ORAL,1,1
504365550,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
504366744,HUMAN PRESCRIPTION DRUG,phentermine hydrochloride,phentermine hydrochloride,TABLET,ORAL,1,1
504368158,HUMAN PRESCRIPTION DRUG,omeprazole,omeprazole,CAPSULE,ORAL,1,1
504369022,HUMAN PRESCRIPTION DRUG,baclofen,baclofen,TABLET,ORAL,1,1
504369910,HUMAN PRESCRIPTION DRUG,methocarbamol,methocarbamol,TABLET,ORAL,1,1
504580098,HUMAN PRESCRIPTION DRUG,elmiron,pentosan polysulfate sodium,CAPSULE,ORAL,0,1
504580101,HUMAN PRESCRIPTION DRUG,duragesic,fentanyl,PATCH,TRANSDERMAL,0,0
504580102,HUMAN PRESCRIPTION DRUG,duragesic,fentanyl,PATCH,TRANSDERMAL,0,0
504580104,HUMAN PRESCRIPTION DRUG,duragesic,fentanyl,PATCH,TRANSDERMAL,0,0
504580105,HUMAN PRESCRIPTION DRUG,duragesic,fentanyl,PATCH,TRANSDERMAL,0,0
504580106,HUMAN PRESCRIPTION DRUG,duragesic,fentanyl,PATCH,TRANSDERMAL,0,0
504580140,HUMAN PRESCRIPTION DRUG,invokana,canagliflozin,TABLET,ORAL,0,1
504580141,HUMAN PRESCRIPTION DRUG,invokana,canagliflozin,TABLET,ORAL,0,1
504580290,HUMAN PRESCRIPTION DRUG,sporanox,itraconazole,CAPSULE,ORAL,0,1
504580300,HUMAN PRESCRIPTION DRUG,risperdal,risperidone,TABLET,ORAL,0,1
504580301,HUMAN PRESCRIPTION DRUG,risperdal,risperidone,TABLET,ORAL,0,1
504580302,HUMAN PRESCRIPTION DRUG,risperdal,risperidone,TABLET,ORAL,0,1
504580315,HUMAN PRESCRIPTION DRUG,risperdal m-tab,risperidone,TABLET,ORAL,0,1
504580320,HUMAN PRESCRIPTION DRUG,risperdal,risperidone,TABLET,ORAL,0,1
504580325,HUMAN PRESCRIPTION DRUG,risperdal m-tab,risperidone,TABLET,ORAL,0,1
504580330,HUMAN PRESCRIPTION DRUG,risperdal,risperidone,TABLET,ORAL,0,1
504580335,HUMAN PRESCRIPTION DRUG,risperdal m-tab,risperidone,TABLET,ORAL,0,1
504580350,HUMAN PRESCRIPTION DRUG,risperdal,risperidone,TABLET,ORAL,0,1
504580355,HUMAN PRESCRIPTION DRUG,risperdal m-tab,risperidone,TABLET,ORAL,0,1
504580387,HUMAN PRESCRIPTION DRUG,razadyne,galantamine hydrobromide,CAPSULE,ORAL,0,1
504580388,HUMAN PRESCRIPTION DRUG,razadyne,galantamine hydrobromide,CAPSULE,ORAL,0,1
504580389,HUMAN PRESCRIPTION DRUG,razadyne,galantamine hydrobromide,CAPSULE,ORAL,0,1
504580395,HUMAN PRESCRIPTION DRUG,risperdal m-tab,risperidone,TABLET,ORAL,0,1
504580540,HUMAN PRESCRIPTION DRUG,invokamet,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580541,HUMAN PRESCRIPTION DRUG,invokamet,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580542,HUMAN PRESCRIPTION DRUG,invokamet,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580543,HUMAN PRESCRIPTION DRUG,invokamet,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580550,HUMAN PRESCRIPTION DRUG,invega,paliperidone,TABLET,ORAL,0,1
504580551,HUMAN PRESCRIPTION DRUG,invega,paliperidone,TABLET,ORAL,0,1
504580552,HUMAN PRESCRIPTION DRUG,invega,paliperidone,TABLET,ORAL,0,1
504580554,HUMAN PRESCRIPTION DRUG,invega,paliperidone,TABLET,ORAL,0,1
504580575,HUMAN PRESCRIPTION DRUG,xarelto,rivaroxaban,GRANULE,ORAL,0,1
504580577,HUMAN PRESCRIPTION DRUG,xarelto,rivaroxaban,TABLET,ORAL,0,1
504580578,HUMAN PRESCRIPTION DRUG,xarelto,rivaroxaban,TABLET,ORAL,0,1
504580579,HUMAN PRESCRIPTION DRUG,xarelto,rivaroxaban,TABLET,ORAL,0,1
504580580,HUMAN PRESCRIPTION DRUG,xarelto,rivaroxaban,TABLET,ORAL,0,1
504580585,HUMAN PRESCRIPTION DRUG,concerta,methylphenidate hydrochloride,TABLET,ORAL,0,1
504580586,HUMAN PRESCRIPTION DRUG,concerta,methylphenidate hydrochloride,TABLET,ORAL,0,1
504580587,HUMAN PRESCRIPTION DRUG,concerta,methylphenidate hydrochloride,TABLET,ORAL,0,1
504580588,HUMAN PRESCRIPTION DRUG,concerta,methylphenidate hydrochloride,TABLET,ORAL,0,1
504580639,HUMAN PRESCRIPTION DRUG,topamax,topiramate,TABLET,ORAL,0,1
504580640,HUMAN PRESCRIPTION DRUG,topamax,topiramate,TABLET,ORAL,0,1
504580641,HUMAN PRESCRIPTION DRUG,topamax,topiramate,TABLET,ORAL,0,1
504580642,HUMAN PRESCRIPTION DRUG,topamax,topiramate,TABLET,ORAL,0,1
504580645,HUMAN PRESCRIPTION DRUG,topamax,topiramate,CAPSULE,ORAL,0,1
504580647,HUMAN PRESCRIPTION DRUG,topamax,topiramate,CAPSULE,ORAL,0,1
504580650,HUMAN PRESCRIPTION DRUG,ultracet,tramadol hydrochloride and acetaminophen,TABLET,ORAL,0,1
504580659,HUMAN PRESCRIPTION DRUG,ultram,tramadol hydrochloride,TABLET,ORAL,0,1
504580675,HUMAN PRESCRIPTION DRUG,vermox,mebendazole,TABLET,ORAL,0,1
504580720,HUMAN PRESCRIPTION DRUG,ponvory,ponesimod,TABLET,ORAL,0,1
504580805,HUMAN PRESCRIPTION DRUG,ditropan,oxybutynin chloride,TABLET,ORAL,0,1
504580810,HUMAN PRESCRIPTION DRUG,ditropan,oxybutynin chloride,TABLET,ORAL,0,1
504580940,HUMAN PRESCRIPTION DRUG,invokamet xr,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580941,HUMAN PRESCRIPTION DRUG,invokamet xr,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580942,HUMAN PRESCRIPTION DRUG,invokamet xr,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504580943,HUMAN PRESCRIPTION DRUG,invokamet xr,canagliflozin and metformin hydrochloride,TABLET,ORAL,0,1
504740370,HUMAN PRESCRIPTION DRUG,briviact,brivaracetam,TABLET,ORAL,0,1
504740470,HUMAN PRESCRIPTION DRUG,briviact,brivaracetam,TABLET,ORAL,0,1
504740570,HUMAN PRESCRIPTION DRUG,briviact,brivaracetam,TABLET,ORAL,0,1
504740594,HUMAN PRESCRIPTION DRUG,keppra,levetiracetam,TABLET,ORAL,0,1
504740595,HUMAN PRESCRIPTION DRUG,keppra,levetiracetam,TABLET,ORAL,0,1
504740596,HUMAN PRESCRIPTION DRUG,keppra,levetiracetam,TABLET,ORAL,0,1
504740597,HUMAN PRESCRIPTION DRUG,keppra,levetiracetam,TABLET,ORAL,0,1
504740598,HUMAN PRESCRIPTION DRUG,keppra,levetiracetam,TABLET,ORAL,0,1
504740599,HUMAN PRESCRIPTION DRUG,keppra,levetiracetam,TABLET,ORAL,0,1
504740670,HUMAN PRESCRIPTION DRUG,briviact,brivaracetam,TABLET,ORAL,0,1
504740710,HUMAN PRESCRIPTION DRUG,cimzia,certolizumab pegol,INJECTION,SUBCUTANEOUS,0,0
504740770,HUMAN PRESCRIPTION DRUG,briviact,brivaracetam,TABLET,ORAL,0,1
504740801,HUMAN PRESCRIPTION DRUG,neupro,rotigotine,PATCH,TRANSDERMAL,0,0
504740802,HUMAN PRESCRIPTION DRUG,neupro,rotigotine,PATCH,TRANSDERMAL,0,0
504740803,HUMAN PRESCRIPTION DRUG,neupro,rotigotine,PATCH,TRANSDERMAL,0,0
504740804,HUMAN PRESCRIPTION DRUG,neupro,rotigotine,PATCH,TRANSDERMAL,0,0
504740805,HUMAN PRESCRIPTION DRUG,neupro,rotigotine,PATCH,TRANSDERMAL,0,0
504740806,HUMAN PRESCRIPTION DRUG,neupro,rotigotine,PATCH,TRANSDERMAL,0,0
505640490,HUMAN PRESCRIPTION DRUG,methocarbamol and aspirin,methocarbamol and aspirin,TABLET,ORAL,1,1
505640554,HUMAN PRESCRIPTION DRUG,orphenadrine citrate aspirin caffeine,"orphenadrine citrate, aspirin, caffeine",TABLET,ORAL,0,1
505640555,HUMAN PRESCRIPTION DRUG,orphenadrine citrate aspirin caffeine,"orphenadrine citrate, aspirin, caffeine",TABLET,ORAL,0,1
507420112,HUMAN PRESCRIPTION DRUG,desipramine hydrochloride,desipramine hydrochloride,TABLET,ORAL,1,1
507420113,HUMAN PRESCRIPTION DRUG,desipramine hydrochloride,desipramine hydrochloride,TABLET,ORAL,1,1
507420114,HUMAN PRESCRIPTION DRUG,desipramine hydrochloride,desipramine hydrochloride,TABLET,ORAL,1,1
507420115,HUMAN PRESCRIPTION DRUG,desipramine hydrochloride,desipramine hydrochloride,TABLET,ORAL,1,1
507420116,HUMAN PRESCRIPTION DRUG,desipramine hydrochloride,desipramine hydrochloride,TABLET,ORAL,1,1
507420117,HUMAN PRESCRIPTION DRUG,desipramine hydrochloride,desipramine hydrochloride,TABLET,ORAL,1,1
507420118,HUMAN PRESCRIPTION DRUG,cabergoline,cabergoline,TABLET,ORAL,1,1
507420142,HUMAN PRESCRIPTION DRUG,methenamine hippurate,methenamine hippurate,TABLET,ORAL,1,1
507420151,HUMAN PRESCRIPTION DRUG,pantoprazole sodium,pantoprazole sodium,TABLET,ORAL,1,1
507420175,HUMAN PRESCRIPTION DRUG,isosorbide mononitrate,isosorbide mononitrate,TABLET,ORAL,1,1
507420176,HUMAN PRESCRIPTION DRUG,isosorbide mononitrate,isosorbide mononitrate,TABLET,ORAL,1,1
507420177,HUMAN PRESCRIPTION DRUG,isosorbide mononitrate,isosorbide mononitrate,TABLET,ORAL,1,1
